videoId,title,description,channelTitle,publishedAt,viewCount,duration,分類,Genre,Video_type
Kchv3pB1jUE,【鋭い質問が来た】新聞記者「国民民主党と参政党どう思う？」こんな覚悟をもった政党、他にはいない【れいわ新選組 山本太郎】国民民主党 参政党,"山本太郎代表、れいわ新選組を応援しております！
同じく応援している方は動画の高評価、コメントよろしくお願いします。
チャンネル登録もして、山本太郎代表とれいわ新選組をもっと広めていきましょう！！


【画像・動画の使用について】
動画内で使用している画像・動画については、引用という形で使わせて頂いております。
著作権及び肖像権を侵害する目的での動画制作はしておりません。
何卒よろしくお願いいたします。


【引用元動画】
れいわ新選組 公式チャンネル
【LIVE】山本太郎代表 参院選に向けて 報道関係者合同取材（6月27日11時～ 東京都内）
https://www.youtube.com/watch?v=DbFnmXpbxGk&t=9s

【使用音声】
VOICEVOX:Nemo


＃山本太郎
＃れいわ新選組
#国民民主党 
#参政党 
#参議院選挙 
#政治 
#政治ニュース",山本太郎 れいわ新選組を応援&拡散しようch,2025-07-04T18:00:31Z,244091,2693,メディア批判,User-Generated Content (including clips)  ,Video
tXQVofBKGWY,【参院選2025】国民民主党 現役世代から豊かになろう！そして全世代へ！玉木雄一郎が解説,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

#参院選#国民民主党#玉木雄一郎#消費税#外国人#手取り#減税#社会保障#榛葉賀津也

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/",たまきチャンネル,2025-07-12T07:43:01Z,37853,505,候補者PR,Official,Video
R62JSYqFfgQ,【参院選】各候補の演説国民民主多田ひとみ氏！増山誠チャンネル がライブ配信中！,,増山誠チャンネル,2025-07-08T05:29:44Z,33165,4049,候補者PR,User-Generated Content (including clips)  ,Video
35Ggtk6Oknw,【参院選】支持層固め切れず…比例から見る“自民の課題”,"参議院選挙の投票まであと3日です。各党の政策や課題を一気にフカボリし、投票の参考になる情報を、日本テレビ井上幸昌政治部長とともにお伝えします。

この動画の記事を読む＞
https://news.ntv.co.jp/category/politics/94ea5390cfab4653acc3188a1cf557a9

　　　　◇

普段支持する政党に比例代表で投票する人の割合は、自民党が75％と維新と同率で一番低いことがわかります。

――公明党は90％を超えていて、他の政党も多くが80％を超えているのとは違います

普通に考えたら、支持する政党に入れるものです。つまり、支持層を固め切れていないということになります。では、残りの25％はどこへ流れたのでしょうか？

自民支持層に限った比例の投票先は、同じ与党の公明党（3％）はありうるのですが、立憲（3％）や国民民主（3％）、参政党（4％）など野党にも広く分散してしまっていることがわかります。

――自民党支持の保守層が勢いのある参政党に流れていることが見えてきます

多くの自民党議員も実感として感じていて、ある政権幹部は「他の野党には負けてないんだが、自民党の減った分が全て参政党にのってしまってる」と危機感を強めています。
（2025年7月17日放送「news every.」より）

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join
 
◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
 
◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
 
#参議院選挙　#支持　#選挙　#日テレ　#newsevery　#ニュース",日テレNEWS,2025-07-17T11:36:57Z,188687,86,与党批判,Media,Video
dsARd5sM3Mc,国民民主玉木代表～「ギリシャより財政悪かったんじゃないの？」、首相「再給付示唆」に怒り,国民民主玉木代表は、自民党が公約に盛り込んだ物価高対策としての国民への給付をめぐり、1回だけに限らない可能性を示唆した発言に怒りのツッコミをしました。玉木氏は、「昨日、1回じゃなくて、もう1回配るかもしれないって、ギリシャより財政悪かったんじゃないの？」と石破首相のデタラメな主張を非難しています。,雑学広報,2025-07-12T00:00:49Z,5129,52,候補者PR,User-Generated Content (including clips)  ,Shorts
V13yDDQ7o1U,【国民民主党】奥村よしひろの神演説！参議院選挙期待のホープ！この男が現役世代から日本を変える！ #榛葉賀津也 #玉木雄一郎 #参院選2025 #手取りを増やす夏,,みんなのやさしい政治CH,2025-07-03T14:52:51Z,6201,80,候補者PR,User-Generated Content (including clips)  ,Video
j35G5LgfOFY,候補者14人の愛知選挙区　参院選 “最初に実現する公約”は？【選挙そのまえに】,"投票日まで残り3日となった参議院選挙。改めて候補者は生活者との約束＝「選挙公約」で何を掲げ、それをどう実現させるのでしょうか？愛知選挙区にフォーカスをあてます。

【CBCテレビ　ニュースクロス　7月17日放送より】",CBCニュース【CBCテレビ公式】,2025-07-17T10:53:33Z,46916,748,候補者PR,Media,Video
EAQcDNLU_rs,【呂布カルマ】世間の参政党への認識を疑問視する呂布カルマ【切り抜き】,"#呂布カルマ #参政党 #国民民主党 #神谷宗幣 #参議院議員選挙 #mcバトル #HIPHOP 

ご視聴ありがとうございます
チャンネル登録・高評価よろしくお願いします

元配信 おっぱい https://www.youtube.com/live/ni94jMlosps?si=9TQ8cwMh877ii8-B 

【公式】呂布カルマ沼 ​⁠​⁠​⁠​​​⁠​⁠ ​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​⁠​​⁠​⁠​⁠​⁠ ​⁠ ​⁠​⁠​⁠ ​⁠@AZZHOUSE",呂布カルマの部屋【切り抜き】,2025-07-16T10:05:00Z,82364,412,その他,User-Generated Content (including clips)  ,Video
0zun2iVgQto,現場から答えを出す　　 #国民民主党　#藤井しんご  #shorts   【街頭演説29】,"国民民主党　参議院比例区　第3総支部長　
藤井しんご
の公式チャンネルです。

皆さん、チャンネル登録お願いいたします。

●Instagram
https://www.instagram.com/fujii_shingo_

●Facebook
https://www.facebook.com/profile.php?id=61575815405688

●X
https://x.com/fujii_shingo_


-----------藤井しんご-----------------------------------------
1959年(昭和34年)12月25日鹿児島県生まれ
鹿児島県立鶴丸高校卒業
東京大学法学部政治学科卒
第一生命保険相互会社
茨城県取手市長(4期、2007年～2023年)
茨城県市長会副会長(2019年～2023年)
前SWC首長研究会会長(加入134自治体)
一般社団法人　健幸子育て応援隊　代表理事
筑波大学大学院博士課程在学中(環境学)
＜資格＞
全国通訳案内士(英語)、英検一級、フランス語検定二級
＜趣味＞
アコーディオン演奏、城めぐり
　

国民生活の豊かさは、取り戻せます！",藤井しんご,2025-07-18T02:33:14Z,2527,55,候補者PR,User-Generated Content (including clips)  ,Shorts
srrNZUICtVA,国民民主党の玉木雄一郎代表が高松市で演説「未来を見据えた政策を」,"参議院選挙の投開票まであと3日です。国民民主党の玉木雄一郎代表が16日、高松市で演説を行いました。

記事はこちらから→https://news.ksb.co.jp/article/15911585
※公開から一定期間を経過した場合はKSBニュースのトップページに移動します。",KSB瀬戸内海放送,2025-07-17T09:54:46Z,931,46,候補者PR,Media,Shorts
v70t_Ll9CTY,【国民民主党 参院選2025 比例名簿公約】藤が丘駅前にて。手取りを増やす夏に！　#日野紗里亜 #平戸航太,"国民民主党の参議院選挙2025比例代表公認新人・平戸航太(ひらどこうた)です。日立製作所で設計者として勤務。二児の父。働きながら衆議院選挙2024に立候補するも落選、参議院選挙2025における国民民主党の公認候補へ。
▼詳細プロフィールはこちら▼
https://go2senkyo.com/seijika/192979

#国民民主党
#参議院選挙2025
#比例代表",平戸航太チャンネル【国民民主党 参議院 比例代表公認】,2025-07-13T11:43:24Z,3128,34,候補者PR,Candidate,Shorts
pkYkdkXg2y4,玉木代表2万円はいつ配る　＃shorts #国民民主党 #自民党  #立憲民主党,「2万円全員配るだけで2兆円以上」「事務経費1000億円以上」【チャンネル登録お願いします】,政宗公の独り言,2025-07-03T04:19:40Z,956,180,与党批判,User-Generated Content (including clips)  ,Video
BeIzuaY42HI,【自公過半数割れなら株価はどう動くか？】参院選後の株価の動きを予想／株価好調な米国株／自公過半数割れで何が起こる？／トランプ関税と中国の思惑／国民民主と連立した時のシナリオ／アメリカ経済を読み切る,"▼PIVOTアプリなら、バックグラウンド再生、ダウンロード機能、音声モード再生が無料。視聴ごとにマイルが貯まり、Amazonギフト券などの特典と交換できます。
アプリダウンロードはこちら↓（無料）
https://4x9f.adj.st/episode_id=13143?adj_t=1qol26jh

▼ アプリ・Webで見るならこちら
https://pivotmedia.co.jp/app/movie/13143

＜ゲスト＞
糸島孝俊｜ピクテ・ジャパン シニア・ストラテジスト
証券系シンクタンクを経て、日系大手運用会社にて国内株式中心に運用。その後、ヘッジファンドや独立系運用会社でアクティブ・ファンドマネージャーとして従事

＜目次＞
00:00　参院選前後の株価の変動
07:04　選挙後のマーケット展望
13:37　自公過半数割れのシナリオ
18:00　自公・国民民主の連立はあるのか
22:58　米中の友好がカギ
30:39　トランプの思惑
33:34　国民民主と連立した場合
36:07　連立しないシナリオ
36:40　石破首相退陣時の後継者

▼関連動画
https://youtu.be/1kyBPfGuBVA

#参院選 #選挙 #アメリカ #米国株 #投資 #株価 #日経平均 #経済 #マーケット #市場 #関税 #中国 #PIVOT",PIVOT 公式チャンネル,2025-07-18T03:00:18Z,107623,2453,排外的な言説,Media,Video
jRMBxDXUC6Y,【玉木雄一郎】成長戦略の最初が賃上げ？「それでは日本経済は成長しません」 #shorts #short #切り抜き #国民民主党 #玉木雄一郎 #参議院選挙,"このコンテンツは「ニコニコニュース」二次利用ガイドラインに沿って公開をしています。
 
◆二次利用元：
https://live.nicovideo.jp/watch/lv348034260
 
◆「ニコニコニュース」関連情報：
YouTube：https://bit.ly/4mRXU47
ニコニコ：https://bit.ly/3QWNMGJ
X：https://bit.ly/3HgPByd

◆二次利用関連情報：
「ニコニコニュース」二次利用ガイドライン：https://bit.ly/3AzKX7E
不正利用の通報：https://bit.ly/3Z343jB
著作物ID：#A000000000002528
利用許諾協力：#クリエイターサポートプログラム
CSP（クリエイターサポートプログラム）公式X：https://bit.ly/44JZJY9
お問い合わせ：csp-info@ml.kadokawa.jp",ゆるっと政治,2025-07-08T03:11:16Z,5637,42,候補者PR,User-Generated Content (including clips)  ,Shorts
